title,author,year,type,keywords,cluster
Oltre la narrazione. Forme di racconto nella progettazione della comunicazione contemporanea.,"MARIANI, ILARIA;VENDITTI, SIMONA;CIANCIA, MARIANA",2016,02.1 Contributo in Volume,"narrazione, audience, partecipazione, transmedia, gioco, nuovi media",nocluster
Lost in knowledge translation. Unresolved issues in the research-design discourse,"PIZZOCARO, SILVIA LUISA",2017,02.1 Contributo in Volume,-,nocluster
Creativity Driven Innovation through Design: progettare con le persone,"CANINA, MARIA RITA;ANSELMI, LAURA",2016,02.1 Contributo in Volume,-,nocluster
La progettazione di tecnologie indossabili,"CANINA, MARIA RITA",2014,02.1 Contributo in Volume,-,nocluster
Wearability and User Experience Through User Engagement: The Case Study of a Wearable Device,"FERRARO, VENERE;Stepanovic M.;FERRARIS, SILVIA DEBORAH",2017,02.1 Contributo in Volume,"Wearability, User engagement, User experience, Health",nocluster
Material activism. New hybrid scenarios between design and technology,"ROGNOLI, VALENTINA;AYALA GARCIA, CAMILO",2017,02.1 Contributo in Volume,-,nocluster
Vidding and its Media Territories: A Practice-centred Approach to Usergenerated Content Production.,"Simone, Tosoni;CIANCIA, MARIANA",2017,02.1 Contributo in Volume,-,nocluster
Bellezza e complessità,"Alfarano, Gianpiero;ANZANI, ANNA;CARAMEL, CLAUDIA;CRESPI, LUCIANO;CRIPPA, DAVIDE;CRIPPA, MARIA ANTONIETTA;DI PRETE, BARBARA;Giannattasio, Caterina;Giuliani, Massimo;Guglielmi, Eugenio;Lonardo, Emilio;PANE, ANDREA;PICCINNO, GIOVANNA;Piselli, Ada;Schinco, Massimo;ZANZOTTERA, FERDINANDO",2017,02.1 Contributo in Volume,"BELLEZZA, MEMORIA, COMPLESSITA'",nocluster
1.02 - Historic Masonry Structures,"BINDA, LUIGIA;ANZANI, ANNA;SAISI, ANTONELLA ELIDE;MIRABELLA ROBERTI, GIULIO",2007,02.1 Contributo in Volume,"historic structure, masonry, creep behaviour, damage, collapse, tower, church",nocluster
La negazione antropocentrica nella cultura del progetto,"CIASTELLARDI, MATTEO",2017,02.1 Contributo in Volume,-,nocluster
Narration and support. Translation principles in transmedia design,"CIASTELLARDI, MATTEO;De KERCKHOVE, DERRICK CLAUDE FREDERIC",2017,02.1 Contributo in Volume,-,nocluster
Media Analytics Design. Introduzione al framework,"CIASTELLARDI, MATTEO",2017,02.1 Contributo in Volume,-,nocluster
Cultural Heritage Design for Electronic Literature,"CIASTELLARDI, MATTEO",2017,02.1 Contributo in Volume,-,nocluster
The Space Between. Designing Bottom-Up Knowledge In An Interconnected Society,"CIASTELLARDI, MATTEO;De KERCKHOVE, DERRICK CLAUDE FREDERIC;Cruciani, Andrea;Miranda de Almeida, Cristina",2017,02.1 Contributo in Volume,-,nocluster
Multiple translations. The translation paradigm in illustrated books,"CARATTI, ELENA",2017,02.1 Contributo in Volume,"Intersemiotic / Synesthetic / Meta-textual / Trans-media / Cross-media translations, illustrated book",nocluster
For a translation design,"BAULE, GIOVANNI;CARATTI, ELENA",2017,02.1 Contributo in Volume,"Design, Translation",nocluster
The Social Innovation Journey: Emerging challenges for service design for the incubation of social innovation,"MERONI, ANNA;CORUBOLO, MARTA",2017,02.1 Contributo in Volume,Social Innovation,nocluster
Service Idea: Creating Mobility Scenarios Through Service Design,"MAFFEI, STEFANO;VILLARI, BEATRICE",2017,02.1 Contributo in Volume,-,nocluster
Strategic Design for the Enhancement of Cultural Itineraries and Related Territories. “Via Regina”: A European Cultural Itinerary,"DE PAOLIS, ROBERTO",2017,02.1 Contributo in Volume,"Urban design, Landscape design, Design for cultural heritage, Way ﬁnding, Communication design",nocluster
Chinese migrant food business in Italy and design researches for intercultural dialogue,"HE, SHUSHU",2017,02.1 Contributo in Volume,Chinese migrant food business; Cultural conflict; Design research; Intercultural dialogue; Theoretical Computer Science; Computer Science (all),nocluster
Texture and text. A translation process,"CALABI, DANIELA ANNA",2017,02.1 Contributo in Volume,-,nocluster
Communication Design for Social Engagement. Micro TV and the Integration of Branding and Storytelling into Participatory Processes,"GALBIATI, MARIA LUISA;Francesca Piredda",2017,02.1 Contributo in Volume,Web TV,nocluster
System-Events Toolbox. Designing a System of Events that Relies on Local Resources to Create Urban Places for Social Cohesion,"FASSI, DAVIDE;Motter, Roberta",2017,02.1 Contributo in Volume,service design,nocluster
Gabetti e Isola: Milano Verde,"IRACE, FULVIO",2017,02.1 Contributo in Volume,"Roberto Gabetti, Aimaro Isola, Milano",nocluster
The translator gaze. Design and translation in the editorial field,"BAULE, GIOVANNI",2017,02.1 Contributo in Volume,-,nocluster
Leggere le copertine. Una modulata traduzione visiva,"BAULE, GIOVANNI",2017,02.1 Contributo in Volume,-,nocluster
Celare l'innovazione. Una cauta traduzione   Strategie del nascondimento e della continuità:contro-retoriche dell'innovazione,"BAULE, GIOVANNI",2017,02.1 Contributo in Volume,"innovazione, traduzione visiva, editoria, design della comunicazione",nocluster
Il Leone di Monterosso di Arturo Martini nel contesto del gusto etrusco fra le due guerre,"MAZZANTI, ANNA",2017,02.1 Contributo in Volume,-,nocluster
"""Non è stata una specie di gioco con la scatoletta elettronica"" la videoarte di Americans in Florence, Europeans in Florence","MAZZANTI, ANNA",2017,02.1 Contributo in Volume,-,nocluster
Spazi elastici ed ecumenismo artistico: da Firenze a Santa Teresa,"MAZZANTI, ANNA",2017,02.1 Contributo in Volume,"architettura radical, sperimentazione video, videoarte",nocluster
Le archeologie del moderno e i fuochi del futuro (The archeologies of modernity and the fires of the future),"GUIDA, FRANCESCO ERMANNO;PIAZZA, MARIO",2017,02.1 Contributo in Volume,-,nocluster
Alcune congetture sulle immagini e sulla cultura visuale (A few speculations on images and visual culture),"PIAZZA, MARIO",2017,02.1 Contributo in Volume,-,nocluster
System Sizing Model—Simulation Model of the Service,"MARCHIONNI, GIOVANNA;PONTI, MARCO;STUDER, LUCA PASINO",2017,02.1 Contributo in Volume,-,nocluster
La pittura in Santa Maria di Piazza,"MARANI, PIETRO CESARE",2017,02.1 Contributo in Volume,-,nocluster
Argentinian Aesop,"IRACE, FULVIO",2017,02.1 Contributo in Volume,-,nocluster
Visual Aphorism,"IRACE, FULVIO",2017,02.1 Contributo in Volume,-,nocluster
Green Facade Vertical Garden,"IRACE, FULVIO",2017,02.1 Contributo in Volume,-,nocluster
The green mountain,"IRACE, FULVIO",2017,02.1 Contributo in Volume,-,nocluster
The earth as a garden,"IRACE, FULVIO",2017,02.1 Contributo in Volume,-,nocluster
Building in the Garden,"IRACE, FULVIO",2017,02.1 Contributo in Volume,Green Architecture,nocluster
Urban gardens,"IRACE, FULVIO",2017,02.1 Contributo in Volume,green architecture,nocluster
Domestic gardens,"IRACE, FULVIO",2017,02.1 Contributo in Volume,Green Architecture,nocluster
Gardens of memory,"IRACE, FULVIO",2017,02.1 Contributo in Volume,-,nocluster
Gardens of Health,"IRACE, FULVIO",2017,02.1 Contributo in Volume,Green Archiecture,nocluster
La fabbrica del consumo,Fulvio Irace,2017,02.1 Contributo in Volume,-,nocluster
The City that Talks About Itself. Looking Beyond the Threshold into the Inner Urban Margins,B. Camocini,2017,02.1 Contributo in Volume,-,nocluster
Open Rooms for Future Health Care Environments,"Capolongo, Stefano;Tarek Afifi Afifi,;Khadijah Al Khuwaitem,;Mirco, Alberini;Brambilla Andrea;Costa, FIAMMETTA CARLA ENRICA;Fossati, MARIA ROSANNA;Alice, Franca;Mattia, Palumbo;Gabriella, Peretti;Riccardo, Pollo;Scullica, Francesco;Gola, Marco",2017,02.1 Contributo in Volume,-,nocluster
ZIP Spaces. Fast Tests of New Scenario of Uses through Adaptive Reuse Strategies,B. Camocini,2017,02.1 Contributo in Volume,-,nocluster
In the Neighbourhood and Beyond,B. Camocini;D. Fassi;Anna Meroni,2017,02.1 Contributo in Volume,-,nocluster
Storie possibili. Voci di innovazione dal territorio,L. Collina;C. Galeazzi;E. Giunta;A. Meroni;A. Rebaglio;G. Simeone,2017,02.1 Contributo in Volume,-,nocluster
Un delicato equilibrio,B. Camocini,2012,02.1 Contributo in Volume,-,nocluster
Urban Interiors as Places of Inclusion,A. Rebaglio,2017,02.1 Contributo in Volume,-,nocluster
Religious Assets and Cultural Heritage asTools for Intercultural Practices in Museums and Exhibitions,R. Capurro;E. Lupo,2016,02.1 Contributo in Volume,-,nocluster
Verso un modello di laboratorio per l'innovazione continua,F. Celaschi;E. Lupo,2016,02.1 Contributo in Volume,-,nocluster
Donne della grafica italiana. Per una storiografia inclusiva.,Francesco Ermanno Guida,2017,02.1 Contributo in Volume,-,nocluster
"Professione designer. Indagine su ""donne designer"" e mondi professionali.",M. Ferrara;F. Guida,2017,02.1 Contributo in Volume,"Design, differenze di genere, indagine, dati",nocluster
Percezione e design,S. Ferraris,2017,02.1 Contributo in Volume,-,nocluster
Innovation and University System: the Desgn System of Politecnico di Milano,Silvia Elvira Maria Piardi,2017,02.1 Contributo in Volume,-,nocluster
Il Design della comunicazione per il welfare,V. Bucchetti,2017,02.1 Contributo in Volume,"design della comunicazione, welfare, identità",nocluster
Eccellenze Artigiane,P. Bertola;F. Vacca,2017,02.1 Contributo in Volume,-,nocluster
"Smart City, tra spazio digitale e spazio fisico, tra individuo e comunità",B. Camocini,2017,02.1 Contributo in Volume,-,nocluster
Metafore dell'innovazione. Il cammino e la mappa,Antonella Penati,2017,02.1 Contributo in Volume,analogia; metafora; teorie dell'innovazione; culture dell'innovazione,nocluster
Artefactual Translation. The Multiplicity of Design Translation Forms,Antonella Penati,2017,02.1 Contributo in Volume,design; traduzione; contesti culturali,nocluster
Unconventional Spaces for Art and Design: Enabling Community Synergy. A Methodological Approach,Annalinda De Rosa,2017,02.1 Contributo in Volume,-,nocluster
Human smart cities: A new vision for redesigning urban community and citizenâs life,"Concilio, Grazia;Marsh, Jesse;Molinari, Francesco;Rizzo, Francesca",2016,02.1 Contributo in Volume,City services; Europe 2020; Future internet; Local governance; Smart city; Urban development; Control and Systems Engineering; Computer Science (all),nocluster
An Innovative Training Model on Creative Entrepreneurship: Integrating Local Stakeholders with Summer Academies to Enhance Territorial Heritage,"Michele Melazzini;Arianna Vignati;Francesco Zurlo;ICKE, SECIL",2017,02.1 Contributo in Volume,-,nocluster
Dall'analogico al digitale,Arianna Vignati,2017,02.1 Contributo in Volume,-,nocluster
Synesthetic translations. Theories and practices for design content accessibility,Riccò D.,2017,02.1 Contributo in Volume,-,nocluster
POLIMI DESIGN PHD_017,L. Tenuta,2017,02.1 Contributo in Volume,-,nocluster
ALCANTARA JEWELLERY DESIGN,"A. Cappellieri;L. Tenuta;VECCHI, VIOLA CHIARA",2013,02.1 Contributo in Volume,-,nocluster
Staging data driven research for urban activation,Gabriele Colombo,2017,02.1 Contributo in Volume,-,nocluster
The Sustainable Energy for All Design Scenario,C. Vezzoli;E. Bacchetti,2017,02.1 Contributo in Volume,-,nocluster
"Franco Albini. Nitore, chiarezza, sostanza e verità",Finessi,2016,02.1 Contributo in Volume,-,nocluster
Professional Amateur,Finessi,2017,02.1 Contributo in Volume,-,nocluster
Architectura picta e spazio virtuale. Incubazione e assestamento della cultura prospettica lombarda,Michela Rossi,2016,02.1 Contributo in Volume,prospettiva architettonica,nocluster
"Putting Tradition into Practice: Heritage, Place and Design
Proceedings of 5th INTBAU International Annual Event",Michela Rossi,2017,02.1 Contributo in Volume,Landscape pattern,nocluster
Il disegno del fare. Modellazione computazionale e fabbricazione digitale nello studio delle superfici minime / Design doing. Computtional modelling and digital fabrication in the analysis of minimal surfaces,M. Rossi;G. Buratti,2017,02.1 Contributo in Volume,minimal surfaces,nocluster
On rules and roots. The organic model in Design,M. Rossi,2017,02.1 Contributo in Volume,pattern and lattice,nocluster
"Design management. Gestire strategie, processi e implementazione",F. Zurlo,2016,02.1 Contributo in Volume,-,nocluster
Illuminare il Nettuno,Fabrizio Ivan Apollonio;Fulvio Musante;Maurizio Rossi;Siniscalco Andrea,2017,02.1 Contributo in Volume,-,nocluster
Una visione polisemica del colore,P. Visconti,2010,02.1 Contributo in Volume,-,nocluster
Uso de Técnicas de Design Thinking no Ensino de Arquitetura,A. PAIVA PONZIO;S. PIARDI,2017,02.1 Contributo in Volume,-,nocluster
Inquadramento teorico. L'adulto che gioca: spazio e rito,M. Bertolo,2016,02.1 Contributo in Volume,-,nocluster
Inquadramento teroico. Interior design e spazi del gioco,F. Scullica;E. M. Elgani,2016,02.1 Contributo in Volume,"interior design, boardgame, contract design",nocluster
Feel like home: interni inclusivi per il settore turistico ricettivo,E. Elgani;F. Scullica,2017,02.1 Contributo in Volume,-,nocluster
Progetto e ricerca sulla ricettività,F. Scullica;M. R. Fossati,2015,02.1 Contributo in Volume,-,nocluster
Analisi di spazi e funzioni,F. Scullica,2015,02.1 Contributo in Volume,-,nocluster
Proposte di Interior design,F. Scullica,2015,02.1 Contributo in Volume,-,nocluster
Lo Studio del Gioco,M. Bertolo,2014,02.1 Contributo in Volume,Game Studies,nocluster
Game Design Document,M. Bertolo,2014,02.1 Contributo in Volume,Game Design Document,nocluster
Le meccaniche,M Bertolo,2014,02.1 Contributo in Volume,Game Mechanics,nocluster
Ricerca interdisciplinare,Nebuloni A.,2017,02.1 Contributo in Volume,-,nocluster
Architectural Templates: a hands-on approach to responsive morphologies,Nebuloni Attilio;Vignati Giorgio,2018,02.1 Contributo in Volume,-,nocluster
Events and the city - When Arnold meets NoLo,D. Fassi,2017,02.1 Contributo in Volume,neighbourhood,nocluster
L’individualismo del nuovo secolo tra privatismo e nuove forme di legame sociale,c. leccardi;p. volonte,2017,02.1 Contributo in Volume,-,nocluster
L’analisi fenomenologica dell’azione e il destino dell’individualismo,p. volonte,2017,02.1 Contributo in Volume,-,nocluster
Shifting to Design-driven Material Innovation,M. Ferrara,2017,02.1 Contributo in Volume,-,nocluster
Anna Maria Fundarò. Protagonista della didattica per lo sviluppo dei contesti meridionali e mediterranei (1970-1990),M. Ferrara,2017,02.1 Contributo in Volume,Design Research,nocluster
The Italian Design Approach to Materials between tangible and intangible Meanings,M. Ferrara;A. C. Russo,2018,02.1 Contributo in Volume,Italian Design Approach - Material Design - Design History - Creative Use of Technology - Design Metaphorical Analysis - Design Humanities.,nocluster
"Next Smart Design: Inclusion, Emotions, Interaction in the Concept of Baby Soothing, Caring and Monitoring Smart Solutions",M. Ferrara;A. C. Russo,2018,02.1 Contributo in Volume,-,nocluster
Bio-smart Materials: The Binomial of the Future,S. Lucibello;M. Ferrara;C. Langella;C. Cecchini;R. Carullo,2018,02.1 Contributo in Volume,-,nocluster
Ricerca e sperimentazione didattica per la valorizzazione ed il recupero delle aree degradate e dismesse nel territorio del Comune di Como,R. de Paolis,2017,02.1 Contributo in Volume,-,nocluster
Design in a collaborative multi-stakeholder ecosystem. Growing social innovation through cross-sector partnerships,M. Corubolo,2018,02.1 Contributo in Volume,-,nocluster
Bibliografia,M. T. Feraboli,2006,02.1 Contributo in Volume,-,nocluster
Nota biografica,M. T. Feraboli,2006,02.1 Contributo in Volume,-,nocluster
Regesto,M. T. Feraboli,2006,02.1 Contributo in Volume,-,nocluster
Developing Design Capabilities in the Third Sector. Leveraging Social Transformation through a Designerly Organisational Design Approach,Xue Pei,2018,02.1 Contributo in Volume,-,nocluster
Anticipation and Design Inquiry.,M. Celi;A. D. Morrison,2017,02.1 Contributo in Volume,"Anticipation studies, Design inquiry, Design Futures, Advanced design (ADD), Speculative design, Design fiction",nocluster
"Performing sociotechnical environments: intersections of bodies, knowledge, artefacts and politics",S. Crabu;P. Giardullo;F. Miele;M. Turrini,2017,02.1 Contributo in Volume,-,nocluster
"Le reti wireless comunitarie: infrastrutture distribuite, processi di innovazione, attivismo tecnoscientifico",S. Crabu;P. Magaudda,2015,02.1 Contributo in Volume,-,nocluster
Give us a protocol and we will rise a lab.  The shaping of the infra-structuring objects,S. Crabu,2014,02.1 Contributo in Volume,-,nocluster
Engaged Designers as Social Commuters,P. Volonte;A. Ferreira de Andrade Poshar,2018,02.1 Contributo in Volume,-,nocluster
"Mapping ICS materials: Interactive, connected, and smart materials","Parisi, Stefano;Spallazzo, Davide;Ferraro, Venere;Ferrara, Marinella;Ceconello, Mauro Attilio;Garcia, Camilo Ayala;Rognoli, Valentina",2018,02.1 Contributo in Volume,-,nocluster
"Interactive, connected, smart materials: ICS materiality",M. Ferrara;V. Rognoli;V. Arquilla;S. Parisi,2018,02.1 Contributo in Volume,-,nocluster
Carlo Ramous: la scultura architettonica e la città,"IRACE, FULVIO",2017,02.1 Contributo in Volume,-,nocluster
Fotografare per interpretare: l'immagine del Novecento e la storiografia,F. Irace,2017,02.1 Contributo in Volume,-,nocluster
Le case dei bambini. Houses of children,F. Irace,2017,02.1 Contributo in Volume,-,nocluster
La casa come proiezione del sè: un'esplorazione tra le pieghe dell'abitare,D. Crippa;B. Di Prete,2017,02.1 Contributo in Volume,-,nocluster
Design e culture di genere: rappresentazione e riconoscimento,Valeria Luisa Bucchetti,2017,02.1 Contributo in Volume,-,nocluster
Le donne di Lora Lamm,valeria luisa bucchetti,2017,02.1 Contributo in Volume,-,nocluster
Comunicare altrimenti. Antidoti per una comunicazione civile,Giovanni Baule,2017,02.1 Contributo in Volume,-,nocluster
Innovative stories,D. Crippa;B. Di Prete,2017,02.1 Contributo in Volume,-,nocluster
De Poli e l’arte sacra,Anna Mazzanti,2017,02.1 Contributo in Volume,-,nocluster
Yacht Design e fabbricazione digitale: le nuove sfide di Industria 4.0,A. Bionda;A. Ratti,2017,02.1 Contributo in Volume,-,nocluster
